Date,RANK,Provider Quotes,Premium,Occ Class,Deferred Period,PaymentTerm,ProviderApplications,womApplications
2023-08-21 00:00:00,1,3,Age-Costed,52+,4,2-Year,0,0
2023-08-21 00:00:00,1,3,Age-Costed,8,3,Full,0,0
2023-08-21 00:00:00,1,3,Level,26,2,Full,0,2
2023-08-21 00:00:00,1,3,Level,26,4,Full,0,2
2023-08-21 00:00:00,1,3,Level,8,3,Full,0,0
2023-08-21 00:00:00,1,4,Age-Costed,8,3,2-Year,0,2
2023-08-21 00:00:00,1,4,Age-Costed,8,4,Full,0,0
2023-08-21 00:00:00,1,5,Age-Costed,26,3,2-Year,0,0
2023-08-21 00:00:00,1,5,Age-Costed,52+,4,Full,0,0
2023-08-21 00:00:00,1,5,Level,13,4,2-Year,0,2
2023-08-21 00:00:00,1,6,Age-Costed,26,2,2-Year,0,0
2023-08-21 00:00:00,1,6,Level,13,3,Full,0,4
2023-08-21 00:00:00,1,6,Level,52+,2,Full,0,2
2023-08-21 00:00:00,1,7,Age-Costed,0-1,2,2-Year,0,0
2023-08-21 00:00:00,1,7,Age-Costed,26,4,2-Year,2,2
2023-08-21 00:00:00,1,7,Age-Costed,26,4,Full,0,0
2023-08-21 00:00:00,1,7,Age-Costed,4,2,2-Year,0,0
2023-08-21 00:00:00,1,8,Level,13,2,Full,0,0
2023-08-21 00:00:00,1,9,Level,13,1,2-Year,0,6
2023-08-21 00:00:00,1,9,Level,4,3,2-Year,0,16
2023-08-21 00:00:00,1,10,Level,4,2,Full,0,0
2023-08-21 00:00:00,1,12,Level,52+,1,Full,0,2
2023-08-21 00:00:00,1,13,Level,4,1,2-Year,0,10
2023-08-21 00:00:00,1,14,Age-Costed,52+,3,Full,0,0
2023-08-21 00:00:00,1,14,Age-Costed,8,4,2-Year,0,0
2023-08-21 00:00:00,1,16,Age-Costed,13,4,2-Year,0,0
2023-08-21 00:00:00,1,17,Age-Costed,13,2,Full,0,0
2023-08-21 00:00:00,1,17,Age-Costed,13,3,Full,2,4
2023-08-21 00:00:00,1,17,Level,26,3,Full,2,6
2023-08-21 00:00:00,1,17,Level,8,1,Full,0,0
2023-08-21 00:00:00,1,18,Age-Costed,0-1,3,Full,0,0
2023-08-21 00:00:00,1,18,Age-Costed,4,3,2-Year,0,6
2023-08-21 00:00:00,1,24,Age-Costed,0-1,4,Full,2,2
2023-08-21 00:00:00,1,24,Level,13,4,Full,0,0
2023-08-21 00:00:00,1,25,Age-Costed,52+,2,Full,0,0
2023-08-21 00:00:00,1,25,Level,4,4,2-Year,4,8
2023-08-21 00:00:00,1,26,Age-Costed,0-1,3,2-Year,0,0
2023-08-21 00:00:00,1,27,Age-Costed,0-1,4,2-Year,0,2
2023-08-21 00:00:00,1,27,Level,4,3,Full,0,0
2023-08-21 00:00:00,1,30,Age-Costed,4,2,Full,0,0
2023-08-21 00:00:00,1,32,Age-Costed,26,3,Full,0,0
2023-08-21 00:00:00,1,36,Age-Costed,13,4,Full,0,0
2023-08-21 00:00:00,1,36,Age-Costed,52+,1,2-Year,0,0
2023-08-21 00:00:00,1,44,Level,4,4,Full,2,2
2023-08-21 00:00:00,1,50,Age-Costed,0-1,1,2-Year,0,0
2023-08-21 00:00:00,1,56,Age-Costed,26,2,Full,2,2
2023-08-21 00:00:00,1,74,Age-Costed,4,3,Full,0,0
2023-08-21 00:00:00,1,80,Age-Costed,0-1,1,Full,0,0
2023-08-21 00:00:00,1,80,Age-Costed,8,1,2-Year,0,0
2023-08-21 00:00:00,1,80,Age-Costed,8,1,Full,0,0
2023-08-21 00:00:00,1,86,Age-Costed,4,4,Full,0,0
2023-08-21 00:00:00,1,94,Age-Costed,26,1,2-Year,0,0
2023-08-21 00:00:00,1,95,Level,4,1,Full,2,2
2023-08-21 00:00:00,1,97,Level,26,1,Full,0,4
2023-08-21 00:00:00,1,102,Age-Costed,4,4,2-Year,4,4
2023-08-21 00:00:00,1,104,Age-Costed,52+,1,Full,0,0
2023-08-21 00:00:00,1,225,Age-Costed,4,1,2-Year,2,2
2023-08-21 00:00:00,1,229,Age-Costed,13,1,2-Year,0,0
2023-08-21 00:00:00,1,235,Age-Costed,4,1,Full,2,2
2023-08-21 00:00:00,1,241,Age-Costed,26,1,Full,0,0
2023-08-21 00:00:00,1,299,Level,13,1,Full,0,8
2023-08-21 00:00:00,1,626,Age-Costed,13,1,Full,0,2
2023-08-21 00:00:00,2,0,Level,26,3,2-Year,0,2
2023-08-21 00:00:00,2,0,Level,26,4,2-Year,0,0
2023-08-21 00:00:00,2,0,Level,52+,2,2-Year,0,0
2023-08-21 00:00:00,2,0,Level,52+,2,Full,0,0
2023-08-21 00:00:00,2,0,Level,52+,3,2-Year,0,0
2023-08-21 00:00:00,2,0,Level,52+,4,2-Year,0,0
2023-08-21 00:00:00,2,0,Level,8,2,2-Year,0,0
2023-08-21 00:00:00,2,1,Level,13,3,2-Year,0,0
2023-08-21 00:00:00,2,1,Level,26,2,2-Year,0,0
2023-08-21 00:00:00,2,1,Level,8,3,2-Year,0,0
2023-08-21 00:00:00,2,1,Level,8,3,Full,0,0
2023-08-21 00:00:00,2,1,Level,8,4,2-Year,0,0
2023-08-21 00:00:00,2,2,Age-Costed,52+,4,2-Year,0,0
2023-08-21 00:00:00,2,2,Level,4,2,2-Year,0,0
2023-08-21 00:00:00,2,2,Level,52+,1,2-Year,0,0
2023-08-21 00:00:00,2,2,Level,8,1,2-Year,0,2
2023-08-21 00:00:00,2,2,Level,8,2,Full,0,0
2023-08-21 00:00:00,2,3,Age-Costed,26,4,2-Year,0,0
2023-08-21 00:00:00,2,3,Level,52+,3,Full,0,0
2023-08-21 00:00:00,2,3,Level,52+,4,Full,0,0
2023-08-21 00:00:00,2,4,Age-Costed,0-1,1,2-Year,0,2
2023-08-21 00:00:00,2,4,Age-Costed,26,2,2-Year,0,0
2023-08-21 00:00:00,2,4,Age-Costed,8,2,Full,0,0
2023-08-21 00:00:00,2,4,Age-Costed,8,3,2-Year,0,0
2023-08-21 00:00:00,2,4,Level,13,2,2-Year,0,0
2023-08-21 00:00:00,2,4,Level,26,1,2-Year,0,0
2023-08-21 00:00:00,2,5,Age-Costed,52+,4,Full,0,0
2023-08-21 00:00:00,2,5,Age-Costed,8,2,2-Year,0,0
2023-08-21 00:00:00,2,5,Age-Costed,8,4,2-Year,0,0
2023-08-21 00:00:00,2,6,Age-Costed,52+,2,2-Year,0,0
2023-08-21 00:00:00,2,6,Level,13,4,2-Year,0,0
2023-08-21 00:00:00,2,7,Age-Costed,0-1,2,2-Year,0,0
2023-08-21 00:00:00,2,7,Level,8,4,Full,0,0
2023-08-21 00:00:00,2,8,Age-Costed,52+,3,2-Year,0,0
2023-08-21 00:00:00,2,8,Level,26,2,Full,0,0
2023-08-21 00:00:00,2,9,Age-Costed,0-1,1,Full,0,0
2023-08-21 00:00:00,2,9,Age-Costed,13,2,2-Year,0,0
2023-08-21 00:00:00,2,9,Age-Costed,13,3,2-Year,0,0
2023-08-21 00:00:00,2,9,Age-Costed,8,3,Full,0,0
2023-08-21 00:00:00,2,10,Age-Costed,0-1,2,Full,0,0
2023-08-21 00:00:00,2,10,Age-Costed,26,3,2-Year,0,0
2023-08-21 00:00:00,2,11,Age-Costed,0-1,3,2-Year,0,4
2023-08-21 00:00:00,2,11,Level,13,1,2-Year,0,0
2023-08-21 00:00:00,2,11,Level,13,3,Full,0,0
2023-08-21 00:00:00,2,12,Age-Costed,52+,1,Full,0,0
2023-08-21 00:00:00,2,14,Age-Costed,13,4,2-Year,2,4
2023-08-21 00:00:00,2,14,Age-Costed,26,4,Full,0,0
2023-08-21 00:00:00,2,14,Age-Costed,8,4,Full,0,0
2023-08-21 00:00:00,2,14,Level,4,3,2-Year,0,0
2023-08-21 00:00:00,2,15,Age-Costed,0-1,4,2-Year,0,0
2023-08-21 00:00:00,2,15,Level,13,2,Full,0,0
2023-08-21 00:00:00,2,16,Age-Costed,13,4,Full,0,0
2023-08-21 00:00:00,2,16,Age-Costed,8,1,Full,0,0
2023-08-21 00:00:00,2,16,Level,26,4,Full,0,0
2023-08-21 00:00:00,2,18,Age-Costed,26,3,Full,0,0
2023-08-21 00:00:00,2,18,Level,13,4,Full,0,0
2023-08-21 00:00:00,2,18,Level,26,3,Full,0,0
2023-08-21 00:00:00,2,19,Age-Costed,52+,1,2-Year,0,0
2023-08-21 00:00:00,2,20,Age-Costed,26,1,2-Year,0,0
2023-08-21 00:00:00,2,21,Age-Costed,26,2,Full,0,0
2023-08-21 00:00:00,2,22,Age-Costed,52+,3,Full,0,0
2023-08-21 00:00:00,2,23,Age-Costed,13,2,Full,0,0
2023-08-21 00:00:00,2,24,Age-Costed,0-1,3,Full,0,0
2023-08-21 00:00:00,2,24,Age-Costed,4,2,2-Year,0,0
2023-08-21 00:00:00,2,25,Level,8,1,Full,0,0
2023-08-21 00:00:00,2,26,Age-Costed,26,1,Full,0,0
2023-08-21 00:00:00,2,27,Age-Costed,13,3,Full,0,0
2023-08-21 00:00:00,2,29,Level,52+,1,Full,0,0
2023-08-21 00:00:00,2,31,Age-Costed,0-1,4,Full,0,0
2023-08-21 00:00:00,2,31,Level,4,1,2-Year,0,0
2023-08-21 00:00:00,2,34,Level,4,2,Full,0,2
2023-08-21 00:00:00,2,37,Age-Costed,8,1,2-Year,0,0
2023-08-21 00:00:00,2,38,Age-Costed,4,2,Full,0,0
2023-08-21 00:00:00,2,44,Level,26,1,Full,0,0
2023-08-21 00:00:00,2,45,Age-Costed,4,4,2-Year,0,2
2023-08-21 00:00:00,2,49,Age-Costed,52+,2,Full,0,0
2023-08-21 00:00:00,2,53,Level,4,4,2-Year,0,0
2023-08-21 00:00:00,2,72,Age-Costed,13,1,Full,0,0
2023-08-21 00:00:00,2,73,Age-Costed,4,3,2-Year,0,2
2023-08-21 00:00:00,2,78,Age-Costed,4,4,Full,2,2
2023-08-21 00:00:00,2,83,Age-Costed,4,1,Full,0,0
2023-08-21 00:00:00,2,85,Age-Costed,4,1,2-Year,0,0
2023-08-21 00:00:00,2,90,Age-Costed,4,3,Full,2,2
2023-08-21 00:00:00,2,94,Level,4,3,Full,0,0
2023-08-21 00:00:00,2,101,Level,4,4,Full,0,0
2023-08-21 00:00:00,2,106,Age-Costed,13,1,2-Year,0,0
2023-08-21 00:00:00,2,142,Level,4,1,Full,0,0
2023-08-21 00:00:00,2,186,Level,13,1,Full,0,4
2023-08-21 00:00:00,3,0,Age-Costed,0-1,1,Full,0,0
2023-08-21 00:00:00,3,0,Age-Costed,0-1,2,2-Year,0,0
2023-08-21 00:00:00,3,0,Age-Costed,26,4,2-Year,0,0
2023-08-21 00:00:00,3,0,Age-Costed,52+,4,2-Year,0,0
2023-08-21 00:00:00,3,0,Level,52+,2,2-Year,0,0
2023-08-21 00:00:00,3,0,Level,52+,3,2-Year,0,0
2023-08-21 00:00:00,3,0,Level,52+,4,2-Year,0,0
2023-08-21 00:00:00,3,0,Level,8,2,2-Year,0,0
2023-08-21 00:00:00,3,0,Level,8,3,2-Year,0,0
2023-08-21 00:00:00,3,1,Age-Costed,0-1,2,Full,0,0
2023-08-21 00:00:00,3,1,Age-Costed,26,4,Full,0,0
2023-08-21 00:00:00,3,1,Age-Costed,52+,4,Full,0,0
2023-08-21 00:00:00,3,1,Level,13,3,2-Year,0,0
2023-08-21 00:00:00,3,1,Level,26,2,2-Year,0,0
2023-08-21 00:00:00,3,1,Level,8,1,2-Year,0,0
2023-08-21 00:00:00,3,2,Age-Costed,0-1,1,2-Year,0,0
2023-08-21 00:00:00,3,2,Age-Costed,52+,1,Full,0,0
2023-08-21 00:00:00,3,2,Age-Costed,8,1,2-Year,0,0
2023-08-21 00:00:00,3,2,Age-Costed,8,4,2-Year,0,0
2023-08-21 00:00:00,3,2,Level,13,2,2-Year,0,0
2023-08-21 00:00:00,3,2,Level,26,3,2-Year,0,0
2023-08-21 00:00:00,3,2,Level,26,4,2-Year,0,0
2023-08-21 00:00:00,3,2,Level,52+,1,2-Year,0,0
2023-08-21 00:00:00,3,2,Level,8,2,Full,0,0
2023-08-21 00:00:00,3,3,Age-Costed,13,3,2-Year,0,0
2023-08-21 00:00:00,3,3,Age-Costed,8,2,Full,0,0
2023-08-21 00:00:00,3,3,Level,26,1,2-Year,0,0
2023-08-21 00:00:00,3,3,Level,26,4,Full,0,0
2023-08-21 00:00:00,3,3,Level,52+,4,Full,0,0
2023-08-21 00:00:00,3,4,Age-Costed,52+,1,2-Year,0,0
2023-08-21 00:00:00,3,4,Level,52+,2,Full,0,0
2023-08-21 00:00:00,3,5,Age-Costed,0-1,3,2-Year,0,2
2023-08-21 00:00:00,3,5,Level,52+,3,Full,0,0
2023-08-21 00:00:00,3,6,Age-Costed,26,1,Full,0,0
2023-08-21 00:00:00,3,6,Level,4,2,2-Year,0,0
2023-08-21 00:00:00,3,7,Age-Costed,0-1,4,2-Year,0,2
2023-08-21 00:00:00,3,7,Age-Costed,13,4,2-Year,0,0
2023-08-21 00:00:00,3,8,Age-Costed,26,3,Full,0,0
2023-08-21 00:00:00,3,9,Age-Costed,13,3,Full,0,0
2023-08-21 00:00:00,3,9,Age-Costed,26,1,2-Year,0,0
2023-08-21 00:00:00,3,9,Age-Costed,26,2,2-Year,0,0
2023-08-21 00:00:00,3,9,Age-Costed,26,2,Full,0,0
2023-08-21 00:00:00,3,9,Age-Costed,26,3,2-Year,0,0
2023-08-21 00:00:00,3,9,Age-Costed,52+,3,2-Year,0,0
2023-08-21 00:00:00,3,9,Age-Costed,8,2,2-Year,0,0
2023-08-21 00:00:00,3,11,Level,26,3,Full,0,0
2023-08-21 00:00:00,3,12,Age-Costed,0-1,3,Full,0,0
2023-08-21 00:00:00,3,12,Age-Costed,52+,2,Full,0,0
2023-08-21 00:00:00,3,12,Age-Costed,52+,3,Full,0,0
2023-08-21 00:00:00,3,12,Level,8,4,2-Year,0,0
2023-08-21 00:00:00,3,13,Age-Costed,4,2,Full,0,0
2023-08-21 00:00:00,3,14,Age-Costed,8,1,Full,0,0
2023-08-21 00:00:00,3,15,Age-Costed,52+,2,2-Year,0,0
2023-08-21 00:00:00,3,15,Level,13,4,2-Year,0,0
2023-08-21 00:00:00,3,15,Level,8,3,Full,0,0
2023-08-21 00:00:00,3,16,Age-Costed,13,2,Full,0,0
2023-08-21 00:00:00,3,16,Level,26,2,Full,0,0
2023-08-21 00:00:00,3,19,Level,13,2,Full,4,4
2023-08-21 00:00:00,3,19,Level,8,4,Full,0,0
2023-08-21 00:00:00,3,20,Age-Costed,4,1,Full,0,0
2023-08-21 00:00:00,3,20,Age-Costed,8,3,2-Year,0,0
2023-08-21 00:00:00,3,20,Age-Costed,8,3,Full,0,0
2023-08-21 00:00:00,3,20,Level,52+,1,Full,0,0
2023-08-21 00:00:00,3,21,Age-Costed,0-1,4,Full,0,0
2023-08-21 00:00:00,3,21,Age-Costed,13,2,2-Year,0,0
2023-08-21 00:00:00,3,21,Age-Costed,4,1,2-Year,0,0
2023-08-21 00:00:00,3,21,Level,13,4,Full,0,0
2023-08-21 00:00:00,3,23,Level,4,3,2-Year,0,0
2023-08-21 00:00:00,3,24,Age-Costed,8,4,Full,0,0
2023-08-21 00:00:00,3,26,Age-Costed,13,1,2-Year,0,0
2023-08-21 00:00:00,3,26,Level,13,1,2-Year,0,2
2023-08-21 00:00:00,3,27,Level,13,3,Full,0,0
2023-08-21 00:00:00,3,28,Age-Costed,13,4,Full,0,0
2023-08-21 00:00:00,3,30,Age-Costed,13,1,Full,0,0
2023-08-21 00:00:00,3,34,Level,4,2,Full,0,0
2023-08-21 00:00:00,3,37,Age-Costed,4,2,2-Year,2,2
2023-08-21 00:00:00,3,44,Age-Costed,4,4,2-Year,0,0
2023-08-21 00:00:00,3,48,Age-Costed,4,3,2-Year,0,0
2023-08-21 00:00:00,3,48,Level,8,1,Full,0,0
2023-08-21 00:00:00,3,49,Level,26,1,Full,0,0
2023-08-21 00:00:00,3,58,Level,4,1,2-Year,0,0
2023-08-21 00:00:00,3,63,Age-Costed,4,3,Full,0,0
2023-08-21 00:00:00,3,72,Level,4,3,Full,0,0
2023-08-21 00:00:00,3,74,Level,4,1,Full,2,2
2023-08-21 00:00:00,3,76,Age-Costed,4,4,Full,0,0
2023-08-21 00:00:00,3,79,Level,4,4,Full,0,0
2023-08-21 00:00:00,3,92,Level,4,4,2-Year,0,2
2023-08-21 00:00:00,3,109,Level,13,1,Full,0,0
2023-08-21 00:00:00,4,0,Age-Costed,0-1,1,Full,0,0
2023-08-21 00:00:00,4,0,Age-Costed,0-1,2,Full,0,0
2023-08-21 00:00:00,4,0,Age-Costed,52+,1,Full,0,0
2023-08-21 00:00:00,4,1,Age-Costed,26,1,Full,0,0
2023-08-21 00:00:00,4,2,Age-Costed,0-1,3,Full,0,0
2023-08-21 00:00:00,4,2,Age-Costed,26,4,Full,0,0
2023-08-21 00:00:00,4,2,Age-Costed,52+,4,2-Year,0,0
2023-08-21 00:00:00,4,2,Age-Costed,52+,4,Full,0,0
2023-08-21 00:00:00,4,2,Level,26,4,Full,0,0
2023-08-21 00:00:00,4,3,Age-Costed,52+,1,2-Year,0,0
2023-08-21 00:00:00,4,3,Age-Costed,8,1,2-Year,0,0
2023-08-21 00:00:00,4,4,Age-Costed,26,3,2-Year,0,0
2023-08-21 00:00:00,4,4,Age-Costed,8,4,Full,0,0
2023-08-21 00:00:00,4,5,Age-Costed,26,1,2-Year,0,0
2023-08-21 00:00:00,4,5,Age-Costed,26,4,2-Year,0,0
2023-08-21 00:00:00,4,5,Age-Costed,4,1,2-Year,0,0
2023-08-21 00:00:00,4,5,Age-Costed,52+,3,Full,0,0
2023-08-21 00:00:00,4,7,Age-Costed,52+,3,2-Year,0,0
2023-08-21 00:00:00,4,7,Age-Costed,8,2,Full,0,0
2023-08-21 00:00:00,4,7,Level,52+,4,2-Year,0,0
2023-08-21 00:00:00,4,7,Level,52+,4,Full,0,0
2023-08-21 00:00:00,4,8,Age-Costed,26,2,Full,0,0
2023-08-21 00:00:00,4,8,Age-Costed,8,2,2-Year,0,0
2023-08-21 00:00:00,4,10,Age-Costed,0-1,2,2-Year,0,0
2023-08-21 00:00:00,4,11,Age-Costed,13,4,Full,0,0
2023-08-21 00:00:00,4,11,Age-Costed,26,2,2-Year,0,0
2023-08-21 00:00:00,4,11,Age-Costed,52+,2,2-Year,0,0
2023-08-21 00:00:00,4,11,Level,8,2,Full,0,0
2023-08-21 00:00:00,4,12,Age-Costed,0-1,3,2-Year,0,0
2023-08-21 00:00:00,4,12,Age-Costed,4,4,Full,0,0
2023-08-21 00:00:00,4,13,Age-Costed,8,1,Full,0,0
2023-08-21 00:00:00,4,13,Level,26,4,2-Year,0,0
2023-08-21 00:00:00,4,14,Age-Costed,0-1,1,2-Year,0,0
2023-08-21 00:00:00,4,14,Age-Costed,0-1,4,Full,0,0
2023-08-21 00:00:00,4,16,Age-Costed,52+,2,Full,0,0
2023-08-21 00:00:00,4,17,Age-Costed,8,3,2-Year,0,0
2023-08-21 00:00:00,4,18,Age-Costed,4,1,Full,0,0
2023-08-21 00:00:00,4,18,Level,8,4,Full,0,0
2023-08-21 00:00:00,4,22,Level,8,2,2-Year,0,0
2023-08-21 00:00:00,4,24,Age-Costed,8,3,Full,0,0
2023-08-21 00:00:00,4,25,Age-Costed,13,3,Full,0,0
2023-08-21 00:00:00,4,25,Age-Costed,26,3,Full,0,0
2023-08-21 00:00:00,4,25,Level,52+,3,2-Year,0,0
2023-08-21 00:00:00,4,26,Level,26,3,2-Year,0,0
2023-08-21 00:00:00,4,27,Age-Costed,8,4,2-Year,0,0
2023-08-21 00:00:00,4,27,Level,26,2,2-Year,0,2
2023-08-21 00:00:00,4,28,Level,13,4,Full,0,0
2023-08-21 00:00:00,4,28,Level,4,4,Full,0,0
2023-08-21 00:00:00,4,30,Age-Costed,13,1,2-Year,0,0
2023-08-21 00:00:00,4,30,Age-Costed,13,1,Full,0,0
2023-08-21 00:00:00,4,32,Age-Costed,0-1,4,2-Year,0,0
2023-08-21 00:00:00,4,32,Level,52+,2,2-Year,0,0
2023-08-21 00:00:00,4,33,Level,13,3,Full,0,0
2023-08-21 00:00:00,4,33,Level,8,1,Full,0,0
2023-08-21 00:00:00,4,35,Age-Costed,13,2,Full,0,0
2023-08-21 00:00:00,4,35,Level,8,4,2-Year,0,0
2023-08-21 00:00:00,4,37,Age-Costed,4,2,Full,0,0
2023-08-21 00:00:00,4,37,Level,26,3,Full,0,0
2023-08-21 00:00:00,4,37,Level,8,3,Full,0,0
2023-08-21 00:00:00,4,39,Age-Costed,13,2,2-Year,0,0
2023-08-21 00:00:00,4,39,Age-Costed,13,4,2-Year,0,2
2023-08-21 00:00:00,4,40,Level,4,2,Full,0,0
2023-08-21 00:00:00,4,42,Level,8,3,2-Year,0,0
2023-08-21 00:00:00,4,45,Level,52+,3,Full,0,2
2023-08-21 00:00:00,4,46,Level,4,1,Full,0,0
2023-08-21 00:00:00,4,47,Age-Costed,13,3,2-Year,0,0
2023-08-21 00:00:00,4,48,Age-Costed,4,2,2-Year,0,0
2023-08-21 00:00:00,4,49,Level,13,2,Full,0,4
2023-08-21 00:00:00,4,50,Age-Costed,4,3,Full,0,0
2023-08-21 00:00:00,4,50,Level,13,4,2-Year,0,0
2023-08-21 00:00:00,4,57,Level,52+,1,Full,0,2
2023-08-21 00:00:00,4,58,Level,13,3,2-Year,0,0
2023-08-21 00:00:00,4,58,Level,52+,1,2-Year,0,0
2023-08-21 00:00:00,4,63,Level,13,2,2-Year,0,0
2023-08-21 00:00:00,4,67,Age-Costed,4,4,2-Year,2,8
2023-08-21 00:00:00,4,68,Level,26,2,Full,0,2
2023-08-21 00:00:00,4,84,Level,26,1,Full,0,0
2023-08-21 00:00:00,4,84,Level,4,3,Full,0,0
2023-08-21 00:00:00,4,88,Level,4,4,2-Year,0,2
2023-08-21 00:00:00,4,92,Level,52+,2,Full,0,0
2023-08-21 00:00:00,4,107,Level,4,2,2-Year,0,2
2023-08-21 00:00:00,4,119,Level,8,1,2-Year,0,0
2023-08-21 00:00:00,4,121,Level,26,1,2-Year,0,0
2023-08-21 00:00:00,4,145,Age-Costed,4,3,2-Year,0,0
2023-08-21 00:00:00,4,164,Level,13,1,Full,0,12
2023-08-21 00:00:00,4,235,Level,4,1,2-Year,0,6
2023-08-21 00:00:00,4,238,Level,4,3,2-Year,2,2
2023-08-21 00:00:00,4,347,Level,13,1,2-Year,0,0
2023-08-28 00:00:00,1,0,Age-Costed,0-1,2,Full,0,0
2023-08-28 00:00:00,1,0,Age-Costed,26,4,2-Year,0,0
2023-08-28 00:00:00,1,0,Age-Costed,8,2,2-Year,0,0
2023-08-28 00:00:00,1,0,Age-Costed,8,2,Full,0,0
2023-08-28 00:00:00,1,0,Level,13,2,2-Year,0,2
2023-08-28 00:00:00,1,0,Level,13,3,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,26,1,2-Year,0,2
2023-08-28 00:00:00,1,0,Level,26,2,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,26,4,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,4,2,2-Year,0,4
2023-08-28 00:00:00,1,0,Level,52+,1,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,52+,2,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,52+,2,Full,0,4
2023-08-28 00:00:00,1,0,Level,52+,3,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,52+,3,Full,0,0
2023-08-28 00:00:00,1,0,Level,52+,4,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,52+,4,Full,0,0
2023-08-28 00:00:00,1,0,Level,8,2,2-Year,0,0
2023-08-28 00:00:00,1,0,Level,8,3,2-Year,0,2
2023-08-28 00:00:00,1,1,Age-Costed,52+,2,2-Year,0,0
2023-08-28 00:00:00,1,1,Age-Costed,52+,4,2-Year,0,0
2023-08-28 00:00:00,1,1,Level,13,1,2-Year,0,6
2023-08-28 00:00:00,1,1,Level,26,2,Full,0,10
2023-08-28 00:00:00,1,1,Level,26,3,2-Year,0,0
2023-08-28 00:00:00,1,1,Level,8,2,Full,0,0
2023-08-28 00:00:00,1,1,Level,8,4,2-Year,0,0
2023-08-28 00:00:00,1,2,Level,4,3,2-Year,0,4
2023-08-28 00:00:00,1,2,Level,8,1,2-Year,0,6
2023-08-28 00:00:00,1,2,Level,8,3,Full,0,2
2023-08-28 00:00:00,1,3,Age-Costed,13,3,2-Year,0,0
2023-08-28 00:00:00,1,3,Age-Costed,52+,3,2-Year,0,0
2023-08-28 00:00:00,1,3,Age-Costed,52+,3,Full,0,0
2023-08-28 00:00:00,1,3,Age-Costed,52+,4,Full,0,0
2023-08-28 00:00:00,1,3,Age-Costed,8,3,2-Year,0,0
2023-08-28 00:00:00,1,3,Level,13,4,2-Year,0,0
2023-08-28 00:00:00,1,3,Level,26,4,Full,0,0
2023-08-28 00:00:00,1,4,Age-Costed,0-1,2,2-Year,0,0
2023-08-28 00:00:00,1,4,Age-Costed,0-1,3,Full,0,0
2023-08-28 00:00:00,1,5,Age-Costed,13,2,2-Year,0,0
2023-08-28 00:00:00,1,5,Level,13,2,Full,0,0
2023-08-28 00:00:00,1,6,Level,26,3,Full,0,2
2023-08-28 00:00:00,1,6,Level,8,1,Full,0,0
2023-08-28 00:00:00,1,6,Level,8,4,Full,2,2
2023-08-28 00:00:00,1,7,Age-Costed,0-1,3,2-Year,0,0
2023-08-28 00:00:00,1,7,Age-Costed,26,3,2-Year,0,0
2023-08-28 00:00:00,1,7,Age-Costed,26,4,Full,0,0
2023-08-28 00:00:00,1,7,Level,13,4,Full,0,0
2023-08-28 00:00:00,1,7,Level,4,2,Full,0,0
2023-08-28 00:00:00,1,8,Age-Costed,13,4,2-Year,0,2
2023-08-28 00:00:00,1,8,Age-Costed,26,2,2-Year,0,0
2023-08-28 00:00:00,1,8,Age-Costed,8,4,Full,0,0
2023-08-28 00:00:00,1,8,Level,52+,1,Full,0,2
2023-08-28 00:00:00,1,9,Age-Costed,8,3,Full,0,0
2023-08-28 00:00:00,1,10,Age-Costed,4,2,2-Year,0,2
2023-08-28 00:00:00,1,12,Level,13,3,Full,0,0
2023-08-28 00:00:00,1,14,Age-Costed,4,3,2-Year,0,4
2023-08-28 00:00:00,1,15,Age-Costed,52+,2,Full,0,0
2023-08-28 00:00:00,1,17,Age-Costed,13,3,Full,0,0
2023-08-28 00:00:00,1,17,Age-Costed,8,4,2-Year,2,4
2023-08-28 00:00:00,1,17,Level,4,1,2-Year,0,14
2023-08-28 00:00:00,1,20,Age-Costed,13,4,Full,0,0
2023-08-28 00:00:00,1,22,Age-Costed,13,2,Full,0,0
2023-08-28 00:00:00,1,23,Age-Costed,26,3,Full,0,0
2023-08-28 00:00:00,1,26,Age-Costed,0-1,4,2-Year,0,0
2023-08-28 00:00:00,1,27,Age-Costed,4,2,Full,0,0
2023-08-28 00:00:00,1,28,Age-Costed,0-1,4,Full,0,2
2023-08-28 00:00:00,1,32,Age-Costed,52+,1,2-Year,0,0
2023-08-28 00:00:00,1,36,Level,4,3,Full,2,2
2023-08-28 00:00:00,1,41,Level,4,4,2-Year,0,4
2023-08-28 00:00:00,1,43,Age-Costed,26,2,Full,0,0
2023-08-28 00:00:00,1,48,Age-Costed,0-1,1,2-Year,0,0
2023-08-28 00:00:00,1,62,Age-Costed,4,3,Full,0,4
2023-08-28 00:00:00,1,62,Age-Costed,8,1,2-Year,0,0
2023-08-28 00:00:00,1,67,Age-Costed,26,1,2-Year,0,0
2023-08-28 00:00:00,1,72,Level,4,1,Full,4,4
2023-08-28 00:00:00,1,72,Level,4,4,Full,0,2
2023-08-28 00:00:00,1,73,Age-Costed,0-1,1,Full,0,0
